record #,subjectId,age,gender,vision,vis,secondsOnPage,userSelection,img1,img2,img3,img4,baseline
620,10,,,,,7.146,Option 3,"user_connected_caveman_graph(15,30)_agd_30_modularity.png",user_bcsstk_den_0_5_30_modularity.png,user_bio-diseasome_fv_30_modularity.png,user_bio-diseasome_pr_0_85_30_modularity.png,user_bio-diseasome.png
629,10,,,,,6.74,Option 3,user_bcsstk_fv_10_connected_components.png,"user_ring_of_cliques(6,70)_den_0_5_10_connected_components.png",user_circular_ladder_graph(100)_ecc_10_connected_components.png,"user_ring_of_cliques(6,70)_pr_0_85_10_connected_components.png","user_ring_of_cliques(6,70).png"
636,10,,,,,6.067,Option 4,user_hic_5k_net_6_fv_30_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_30_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_fv_30_async_label_prop.png",user_dorogovtsev_goltsev_mendes_graph(5)_agd_30_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5).png
650,10,,,,,5.747,Option 3,user_bcsstk22_pr_0_85_6_modularity.png,user_bio-celegans_agd_6_modularity.png,user_hic_5k_net_6_den_0_5_6_modularity.png,user_hic_5k_net_6_fv_6_modularity.png,user_hic_5k_net_6.png
655,10,,,,,8.239,Option 4,"user_random_lobster(100,0_6,0_4)_pr_0_85_6_modularity.png","user_barbell_graph(50,20)_pr_0_85_6_modularity.png",user_bcsstk22_ecc_6_modularity.png,user_bcsstk22_pr_0_85_6_modularity.png,user_bcsstk22.png
661,10,,,,,7.447,Option 3,user_bn-mouse-visual-cortex-2_ecc_6_modularity.png,user_bn-mouse-visual-cortex-2_agd_6_modularity.png,user_bio-diseasome_agd_6_modularity.png,user_map_of_science_fv_6_modularity.png,user_bn-mouse-visual-cortex-2.png
668,10,,,,,7.773,Option 1,user_bio-celegans_ecc_20_modularity.png,"user_random_lobster(100,0_6,0_4)_fv_20_modularity.png",user_bio-celegans_fv_20_modularity.png,"user_barbell_graph(50,20)_den_0_5_20_modularity.png",user_bio-celegans.png
674,10,,,,,7.543,Option 3,user_bn-mouse-visual-cortex-2_agd_30_modularity.png,user_circular_ladder_graph(100)_pr_0_85_30_modularity.png,user_bcsstk_den_0_5_30_modularity.png,user_bcsstk_fv_30_modularity.png,user_bcsstk.png
680,10,,,,,4.981,Option 2,"user_random_lobster(100,0_6,0_4)_ecc_30_connected_components.png","user_random_lobster(100,0_6,0_4)_den_0_5_30_connected_components.png",user_enron-email_den_0_5_30_connected_components.png,user_circular_ladder_graph(100)_agd_30_connected_components.png,"user_random_lobster(100,0_6,0_4).png"
685,10,,,,,7.29,Option 3,user_hic_5k_net_6_den_0_5_30_async_label_prop.png,user_movies_fv_30_async_label_prop.png,user_movies_ecc_30_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_ecc_30_async_label_prop.png",user_movies.png
688,10,,,,,4.254,Option 4,user_bcsstk22_den_0_5_30_modularity.png,user_map_of_science_ecc_30_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_ecc_30_modularity.png,user_bcsstk22_fv_30_modularity.png,user_bcsstk22.png
692,10,,,,,12.165,Option 1,user_bio-celegans_den_0_5_20_modularity.png,user_bio-celegans_fv_20_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_ecc_20_modularity.png",user_bio-diseasome_fv_20_modularity.png,user_bio-celegans.png
694,10,,,,,5.108,Option 4,user_dorogovtsev_goltsev_mendes_graph(5)_fv_30_modularity.png,user_bn-mouse-visual-cortex-2_den_0_5_30_modularity.png,user_bcsstk20_den_0_5_30_modularity.png,user_bcsstk20_agd_30_modularity.png,user_bcsstk20.png
698,10,,,,,8.425,Option 1,user_bn-mouse-visual-cortex-2_ecc_30_async_label_prop.png,user_bio-diseasome_den_0_5_30_async_label_prop.png,"user_barbell_graph(50,20)_fv_30_async_label_prop.png",user_bn-mouse-visual-cortex-2_den_0_5_30_async_label_prop.png,user_bn-mouse-visual-cortex-2.png
702,10,,,,,7.845,Option 4,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_10_modularity.png,user_usair97_den_0_5_10_modularity.png,user_caltech_ecc_10_modularity.png,user_usair97_ecc_10_modularity.png,user_usair97.png
708,10,,,,,7.918,Option 1,user_enron-email_ecc_30_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_agd_30_connected_components.png",user_bcsstk_ecc_30_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_30_connected_components.png","user_watts_strogatz_graph(100,5,0.05).png"
712,10,,,,,7.934,Option 1,user_enron-email_ecc_20_modularity.png,user_bn-mouse-visual-cortex-2_fv_20_modularity.png,user_enron-email_den_0_5_20_modularity.png,user_usair97_agd_20_modularity.png,user_enron-email.png
714,10,,,,,4.607,Option 4,user_hic_5k_net_6_ecc_30_modularity.png,user_bn-mouse-visual-cortex-2_fv_30_modularity.png,user_map_of_science_ecc_30_modularity.png,user_hic_5k_net_6_den_0_5_30_modularity.png,user_hic_5k_net_6.png
720,10,,,,,6.535,Option 1,user_caltech_den_0_5_6_modularity.png,user_bio-celegans_agd_6_modularity.png,"user_ring_of_cliques(6,70)_ecc_6_modularity.png",user_caltech_fv_6_modularity.png,user_caltech.png
723,10,,,,,4.747,Option 2,user_usair97_pr_0_85_10_modularity.png,"user_barbell_graph(50,20)_fv_10_modularity.png",user_caltech_pr_0_85_10_modularity.png,"user_barbell_graph(50,20)_ecc_10_modularity.png","user_barbell_graph(50,20).png"
1676,11,35,F,Y,4,,,,,,,
1680,11,,,,,17.004,Expired,user_movies_den_0_5_6_connected_components.png,"user_ring_of_cliques(6,70)_ecc_6_connected_components.png","user_barbell_graph(50,20)_pr_0_85_6_connected_components.png",user_movies_fv_6_connected_components.png,user_movies.png
1682,11,,,,,4.582,Option 4,user_enron-email_pr_0_85_30_connected_components.png,user_bcsstk22_fv_30_connected_components.png,user_movies_ecc_30_connected_components.png,user_movies_den_0_5_30_connected_components.png,user_movies.png
1684,11,,,,,3.707,Option 2,user_bcsstk22_fv_6_async_label_prop.png,"user_barbell_graph(50,20)_agd_6_async_label_prop.png","user_barbell_graph(50,20)_pr_0_85_6_async_label_prop.png",user_bio-celegans_fv_6_async_label_prop.png,"user_barbell_graph(50,20).png"
1686,11,,,,,6.491,Option 1,user_caltech_agd_20_async_label_prop.png,user_bcsstk_den_0_5_20_async_label_prop.png,user_movies_pr_0_85_20_async_label_prop.png,user_caltech_ecc_20_async_label_prop.png,user_caltech.png
1688,11,,,,,3.956,Option 1,"user_random_lobster(100,0_6,0_4)_pr_0_85_30_connected_components.png","user_random_lobster(100,0_6,0_4)_agd_30_connected_components.png",user_movies_pr_0_85_30_connected_components.png,user_caltech_agd_30_connected_components.png,"user_random_lobster(100,0_6,0_4).png"
1690,11,,,,,6.065,Option 1,user_enron-email_agd_10_modularity.png,user_bio-diseasome_fv_10_modularity.png,user_enron-email_pr_0_85_10_modularity.png,user_circular_ladder_graph(100)_fv_10_modularity.png,user_enron-email.png
1692,11,,,,,9.66,Option 2,user_bcsstk_den_0_5_6_modularity.png,user_bcsstk22_agd_6_modularity.png,"user_ring_of_cliques(6,70)_den_0_5_6_modularity.png",user_bcsstk22_fv_6_modularity.png,user_bcsstk22.png
1694,11,,,,,4.935,Option 2,user_caltech_ecc_20_connected_components.png,user_hic_5k_net_6_agd_20_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_agd_20_connected_components.png,user_hic_5k_net_6_ecc_20_connected_components.png,user_hic_5k_net_6.png
1696,11,,,,,7.024,Option 1,user_bio-diseasome_pr_0_85_20_modularity.png,"user_connected_caveman_graph(15,30)_den_0_5_20_modularity.png",user_bio-celegans_agd_20_modularity.png,user_bio-diseasome_fv_20_modularity.png,user_bio-diseasome.png
1698,11,,,,,5.222,Option 3,user_bio-diseasome_fv_6_async_label_prop.png,user_bn-mouse-visual-cortex-2_ecc_6_async_label_prop.png,user_bn-mouse-visual-cortex-2_den_0_5_6_async_label_prop.png,user_movies_den_0_5_6_async_label_prop.png,user_bn-mouse-visual-cortex-2.png
1700,11,,,,,4.74,Option 1,user_bcsstk20_pr_0_85_6_modularity.png,user_bcsstk20_agd_6_modularity.png,user_bcsstk22_fv_6_modularity.png,user_bn-mouse-visual-cortex-2_agd_6_modularity.png,user_bcsstk20.png
1702,11,,,,,8.852,Option 4,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_30_connected_components.png",user_map_of_science_ecc_30_connected_components.png,"user_barbell_graph(50,20)_ecc_30_connected_components.png","user_watts_strogatz_graph(100,5,0.05)_pr_0_85_30_connected_components.png","user_watts_strogatz_graph(100,5,0.05).png"
1704,11,,,,,14.829,Option 3,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_20_modularity.png,"user_random_lobster(100,0_6,0_4)_fv_20_modularity.png",user_bio-celegans_pr_0_85_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5).png
1706,11,,,,,4.587,Unsure,user_movies_den_0_5_6_modularity.png,"user_ring_of_cliques(6,70)_ecc_6_modularity.png",user_enron-email_fv_6_modularity.png,"user_ring_of_cliques(6,70)_fv_6_modularity.png","user_ring_of_cliques(6,70).png"
1708,11,,,,,7.265,Option 4,user_bcsstk_ecc_10_async_label_prop.png,user_circular_ladder_graph(100)_agd_10_async_label_prop.png,user_bn-mouse-visual-cortex-2_agd_10_async_label_prop.png,user_bcsstk_pr_0_85_10_async_label_prop.png,user_bcsstk.png
1710,11,,,,,3.436,Unsure,user_circular_ladder_graph(100)_pr_0_85_10_modularity.png,"user_barbell_graph(50,20)_ecc_10_modularity.png",user_map_of_science_den_0_5_10_modularity.png,user_circular_ladder_graph(100)_fv_10_modularity.png,user_circular_ladder_graph(100).png
